마을명,시군구명,읍면동명,행정리명,숙박업소명,업태구분명,숙박업소전화번호,소재지도로명주소,소재지지번주소,위도,경도,인허가일자,상세영업상태코드,상세영업상태명,건물지상층수,건물지하층수,객실수,한실수,양실수,데이터기준일자
봉성리마을,제주시,애월읍,봉성리,브로콜리 민박,기타일반 및 생활 숙박시설 운영업,0507-1324-4818,제주특별자치도 제주시 애월읍 봉성로2길 16-8 1층,제주특별자치도 제주시 애월읍 봉성리 4083,33.41614479,126.3111495,,13,영업중,,,,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,봉성집,기타일반 및 생활 숙박시설 운영업,0507-1419-8578,제주특별자치도 제주시 애월읍 봉성로2길 16-7,제주특별자치도 제주시 애월읍 봉성리 4077,33.41587504,126.3112807,,13,영업중,,,,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,스테이새별앤 오름,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 봉성북2길 10,제주특별자치도 제주시 애월읍 봉성리 3430,33.42508114,126.3171431,,13,영업중,,,1,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,새별 하우스,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 방축길 17-1,제주특별자치도 제주시 애월읍 봉성리 873-1,33.38490769,126.3317094,,13,영업중,,,,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,브릭나인맨션,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 어림비로 109,제주특별자치도 제주시 애월읍 봉성리 1729-13,33.41887225,126.3242903,2017-08-23,13,영업중,,,2,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,돌코롬하우스,기타일반 및 생활 숙박시설 운영업,064-792-1577,제주특별자치도 제주시 애월읍 화전안길 23,제주특별자치도 제주시 애월읍 봉성리 산 23-31,33.3471512,126.387593,,13,영업중,,,3,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,제이디글로벌에듀 제주2지점,기타일반 및 생활 숙박시설 운영업,0507-1371-8350,제주특별자치도 제주시 애월읍 방축길 128,제주특별자치도 제주시 애월읍 봉성리 1069,33.38597423,126.3247048,,13,영업중,,,,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,봉성 클래식,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 녹근로 322,제주특별자치도 제주시 애월읍 봉성리 1177,33.39340401,126.3237861,,13,영업중,,,2,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,푸른우연하우스,기타일반 및 생활 숙박시설 운영업,064-795-8899,제주특별자치도 제주시 애월읍 녹근로 508-3,제주특별자치도 제주시 애월읍 봉성리 332,33.38260515,126.3375801,,13,영업중,,,,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,새록,민박업,0507-1321-4690,제주특별자치도 제주시 애월읍 구몰동길 18-5,제주특별자치도 제주시 애월읍 봉성리 3690,33.4279794,126.3109673,,13,영업중,,,1,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,제주옥,민박업,,제주특별자치도 제주시 애월읍 봉성로 67,제주특별자치도 제주시 애월읍 봉성리 4123-7,33.41885369,126.3123,,13,영업중,,,4,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,제주에 반하다,민박업,0507-1436-0444,제주특별자치도 제주시 애월읍 어림비로 119,제주특별자치도 제주시 애월읍 봉성리 1729-11,33.41874169,126.3251487,2021-05-31,13,영업중,,,3,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,박별김모리,민박업,0507-1333-4694,제주특별자치도 제주시 애월읍 봉성로3길 11-1,제주특별자치도 제주시 애월읍 봉성리 3855,33.41883542,126.3114427,,13,영업중,,,3,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,느랏느랏,민박업,0507-1495-4430,제주특별자치도 제주시 애월읍 봉성로2길 16-1,제주특별자치도 제주시 애월읍 봉성리 4086,33.41633619,126.3115216,,13,영업중,,,,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,다시여기 제주,민박업,0507-1448-2511,제주특별자치도 제주시 애월읍 어도봉남길 25-2,제주특별자치도 제주시 애월읍 봉성리 3952-7,33.41621754,126.3029876,,13,영업중,,,,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,제주나드리민박,민박업,0507-1318-5722,제주특별자치도 제주시 애월읍 곽봉로 226,제주특별자치도 제주시 애월읍 봉성리 3544,33.42866176,126.312892,,13,영업중,,,,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,조근조근,민박업,0507-1333-2362,제주특별자치도 제주시 애월읍 봉성로3길 11-10,제주특별자치도 제주시 애월읍 봉성리 4033-3,33.4183353,126.311017,,13,영업중,,,,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,유년시절,민박업,0507-1321-6237,제주특별자치도 제주시 애월읍 녹근로 523,제주특별자치도 제주시 애월읍 봉성리 325-3,33.38597423,126.3247048,,13,영업중,,,,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,그린리조트호텔,호텔업,0507-1306-7284,제주특별자치도 제주시 애월읍 평화로 1529,제주특별자치도 제주시 애월읍봉성리 4554,33.36422822,126.3629746,,13,영업중,,,,,,2022-09-30
봉성리마을,제주시,애월읍,봉성리,타미우스cc빌리지,휴양콘도운영업,064-793-0707,제주특별자치도 제주시 애월읍 화전길 201,제주특별자치도 제주시 애월읍 봉성리 52-5,33.3516108,126.3881785,,13,영업중,2,1,133,0,133,2022-09-30
상가리마을,제주시,애월읍,상가리,제주 소소,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 소길남길 190-18,제주특별자치도 제주시 애월읍 상가리 56-1,33.4171157,126.3748853,,13,영업중,,,2,,,2022-09-30
상가리마을,제주시,애월읍,상가리,제주 수 하우스,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 상가북4길 6-1,제주특별자치도 제주시 애월읍 상가리 1799,33.45153969,126.3432811,,13,영업중,,,,,,2022-09-30
상가리마을,제주시,애월읍,상가리,키즈풀빌라더럭펜션,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 상가북2길 14-3,제주특별자치도 제주시 애월읍 상가리 1742,33.45041897,126.3414881,,13,영업중,,,4,,,2022-09-30
상가리마을,제주시,애월읍,상가리,애월살기,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 애원로 593-5,제주특별자치도 제주시 애월읍 상가리 744-1,33.42571995,126.360448,,13,영업중,,,1,,,2022-09-30
상가리마을,제주시,애월읍,상가리,브라운캐빈,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 소길남길 190-40,제주특별자치도 제주시 애월읍 상가리 54-2,33.41502916,126.375462,2018-11-21,13,영업중,,,7,,,2022-09-30
상가리마을,제주시,애월읍,상가리,로하스통나무집,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 봉매동산길 153-20,제주특별자치도 제주시 애월읍 상가리 51-2,33.41425458,126.3738308,,13,영업중,1,0,7,0,7,2022-09-30
상가리마을,제주시,애월읍,상가리,우리하우스펜션,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 고내봉서2길 11,제주특별자치도 제주시 애월읍 상가리 1825-1,33.45165832,126.3384618,,13,영업중,,,2,,,2022-09-30
상가리마을,제주시,애월읍,상가리,어게인원모어,기타일반 및 생활 숙박시설 운영업,064-799-7631,제주특별자치도 제주시 애월읍 중산간서로 5667,제주특별자치도 제주시 애월읍 상가리 1775-7,33.44904984,126.340033,,13,영업중,,,,,,2022-09-30
상가리마을,제주시,애월읍,상가리,마눌펜션,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 고내봉서2길 73,제주특별자치도 제주시 애월읍 상가리 2029-1,33.44961335,126.3324571,,13,영업중,,,4,,,2022-09-30
상가리마을,제주시,애월읍,상가리,스테이노아,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 상가로 35,제주특별자치도 제주시 애월읍 상가리 1620-2,33.4487198,126.3423989,,13,영업중,,,1,,,2022-09-30
상가리마을,제주시,애월읍,상가리,아너스킹덤애월,기타일반 및 생활 숙박시설 운영업,064-799-1799,제주특별자치도 제주시 애월읍 산록서로 92-58,제주특별자치도 제주시 애월읍 상가리 2156-8,33.38546548,126.3839731,,13,영업중,,,,,,2022-09-30
상가리마을,제주시,애월읍,상가리,애월다락방,민박업,,제주특별자치도 제주시 애월읍 고내봉서2길 56 다동,제주특별자치도 제주시 애월읍 상가리 2044-1,33.45034807,126.3337018,,13,영업중,,,,,,2022-09-30
상가리마을,제주시,애월읍,상가리,스테이나를위한하루,민박업,,제주특별자치도 제주시 애월읍 상가중길 9-4 하얀집,제주특별자치도 제주시 애월읍 상가리 1189,33.44999346,126.3466941,,13,영업중,,,1,,,2022-09-30
상가리마을,제주시,애월읍,상가리,소락뜨레,민박업,,제주특별자치도 제주시 애월읍 상가중길 3-1,제주특별자치도 제주시 애월읍 상가리 1284-1,33.45021672,126.3475717,,13,영업중,,,1,,,2022-09-30
상가리마을,제주시,애월읍,상가리,투레빗 민박,민박업,,제주특별자치도 제주시 애월읍 상가북6길 14,제주특별자치도 제주시 애월읍 상가리 1183-1,33.45072052,126.3456534,,13,영업중,,,,,,2022-09-30
상가리마을,제주시,애월읍,상가리,잠잠한가,민박업,,제주특별자치도 제주시 애월읍 상가북2길 23-10,제주특별자치도 제주시 애월읍 상가리 1654,33.44911007,126.3416109,,13,영업중,,,1,,,2022-09-30
상가리마을,제주시,애월읍,상가리,행복담은경효네,민박업,,제주특별자치도 제주시 애월읍 고내봉서1길 43,제주특별자치도 제주시 애월읍 상가리 2087-3,33.45364963,126.3323509,,13,영업중,,,,,,2022-09-30
상가리마을,제주시,애월읍,상가리,산촌민박,민박업,064-799-4459,제주특별자치도 제주시 애월읍 애원로 289,제주특별자치도 제주시 애월읍 상가리 2007-4,33.44419224,126.337443,,13,영업중,,,,,,2022-09-30
상가리마을,제주시,애월읍,상가리,우연 민박,민박업,,제주특별자치도 제주시 애월읍 애원로 329 2층,제주특별자치도 제주시 애월읍 상가리 1560-1,33.44123794,126.3401029,,13,영업중,,,,,,2022-09-30
상가리마을,제주시,애월읍,상가리,요호르기스테이,민박업,,제주특별자치도 제주시 애월읍 상가로1길 11-15,제주특별자치도 제주시 애월읍 상가리 1649-2,33.44934113,126.3422544,,13,영업중,,,,,,2022-09-30
상가리마을,제주시,애월읍,상가리,제주 포유무인텔,여관업,064-799-5001,제주특별자치도 제주시 애월읍 상가목장길 12,제주특별자치도 제주시 애월읍 상가리 11-3,33.39885292,126.3796382,,13,영업중,,,,,,2022-09-30
상가리마을,제주시,애월읍,상가리,베수비오리조트,휴양콘도운영업,,제주특별자치도 제주시 애월읍 상가목장길 84,제주특별자치도 제주시 애월읍 상가리 산106,33.39335747,126.3827593,,13,영업중,,,,,,2022-09-30
상귀리마을,제주시,애월읍,상귀리,애월햇살펜션,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 상귀길 25-1,제주특별자치도 제주시 애월읍 상귀리 597-4,33.46776918,126.4057803,,13,영업중,,,,,,2022-09-30
상귀리마을,제주시,애월읍,상귀리,애월삼춘키즈풀빌라,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 애조로 218-19 애월삼춘키즈펜션,제주특별자치도 제주시 애월읍 상귀리 533-8,33.47184364,126.4077481,,13,영업중,,,,,,2022-09-30
상귀리마을,제주시,애월읍,상귀리,토토하우스,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 고성북길 112-1,제주특별자치도 제주시 애월읍 상귀리 152,33.46979851,126.4132726,,13,영업중,,,1,,,2022-09-30
상귀리마을,제주시,애월읍,상귀리,소낭집,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 상귀서길 82-34 야스라기펜션 302호,제주특별자치도 제주시 애월읍 상귀리 650,33.46392803,126.4045291,,13,영업중,,,,,,2022-09-30
상귀리마을,제주시,애월읍,상귀리,파크빌리지,기타일반 및 생활 숙박시설 운영업,064-713-2627,제주특별자치도 제주시 애월읍 상귀서길 82-12,제주특별자치도 제주시 애월읍 상귀리 667-5,33.46522752,126.405249,,13,영업중,,,3,,,2022-09-30
상귀리마을,제주시,애월읍,상귀리,달스테이,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 중산간서로 6333,제주특별자치도 제주시 애월읍 상귀리 769,33.45687966,126.4077853,2015-12-20,13,영업중,,,3,,,2022-09-30
상귀리마을,제주시,애월읍,상귀리,제주파크랜드,기타일반 및 생활 숙박시설 운영업,064-712-8585,제주특별자치도 제주시 애월읍 상귀서길 82-20,제주특별자치도 제주시 애월읍 상귀리 652,33.4648514,126.4048402,,13,영업중,,,,,,2022-09-30
상귀리마을,제주시,애월읍,상귀리,"어느날, 제주",민박업,0507-1343-8155,제주특별자치도 제주시 애월읍 항몽로 190-9 2층,제주특별자치도 제주시 애월읍 상귀리 602,33.46737908,126.4076306,,13,영업중,,,,,,2022-09-30
소길리마을,제주시,애월읍,소길리,제주이런집에살고싶다 독채펜션,기타일반 및 생활 숙박시설 운영업,0507-1326-8155,제주특별자치도 제주시 애월읍 광상로 530,제주특별자치도 제주시 애월읍 소길리 573-8,33.44152018,126.377692,,13,영업중,,,2,,,2022-09-30
소길리마을,제주시,애월읍,소길리,글라애월,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 장소로 215,제주특별자치도 제주시 애월읍 소길리 799-5,33.43365589,126.3799122,,13,영업중,,,6,,,2022-09-30
소길리마을,제주시,애월읍,소길리,로그밸리펜션,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 소길남길 190-19,제주특별자치도 제주시 애월읍 소길리 966-1,33.41692774,126.3756043,,13,영업중,,,6,,,2022-09-30
소길리마을,제주시,애월읍,소길리,멍멍플레이스,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 소길남길 244-5,제주특별자치도 제주시 애월읍 소길리 952-2,33.41626171,126.3794284,,13,영업중,,,4,,,2022-09-30
소길리마을,제주시,애월읍,소길리,바인스테이,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 소길남길 45-1,제주특별자치도 제주시 애월읍 소길리 845-3,33.43029256,126.3780355,,13,영업중,,,5,,,2022-09-30
소길리마을,제주시,애월읍,소길리,소길공간,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 장소로 147-31,제주특별자치도 제주시 애월읍 소길리 475,33.43873994,126.3842501,,13,영업중,,,,,,2022-09-30
소길리마을,제주시,애월읍,소길리,파우제419펜션,기타일반 및 생활 숙박시설 운영업,064-799-0419,제주특별자치도 제주시 애월읍 유소길 108-7,제주특별자치도 제주시 애월읍 소길리 419,33.43587353,126.387569,,13,영업중,,,2,,,2022-09-30
소길리마을,제주시,애월읍,소길리,더포레스트애월,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 소길남길 244-17,제주특별자치도 제주시 애월읍 소길리 952-9,33.4157246,126.3788463,,13,영업중,1,0,1,0,1,2022-09-30
소길리마을,제주시,애월읍,소길리,통나무밸리,기타일반 및 생활 숙박시설 운영업,064-799-0110,제주특별자치도 제주시 애월읍 소길남길 177,제주특별자치도 제주시 애월읍 소길리 976,33.41982369,126.375968,,13,영업중,2,0,8,0,8,2022-09-30
소길리마을,제주시,애월읍,소길리,애월돌담길 키즈패밀리펜션,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 장소로 147-34,제주특별자치도 제주시 애월읍 소길리 453-1,33.43765934,126.3840588,,13,영업중,,,2,,,2022-09-30
소길리마을,제주시,애월읍,소길리,로그맨하우스,기타일반 및 생활 숙박시설 운영업,064-799-3177,제주특별자치도 제주시 애월읍 소길남길 179,제주특별자치도 제주시 애월읍 소길리 975,33.41919379,126.3757628,,13,영업중,,,12,,,2022-09-30
소길리마을,제주시,애월읍,소길리,제로오클락펜션,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 장소로 277,제주특별자치도 제주시 애월읍 소길리 894-4,33.4279963,126.380396,,13,영업중,,,2,,,2022-09-30
소길리마을,제주시,애월읍,소길리,꽃머채펜션,기타일반 및 생활 숙박시설 운영업,064-799-4665,제주특별자치도 제주시 애월읍 소길남길 202-4,제주특별자치도 제주시 애월읍 소길리 974,33.41837988,126.3766153,,13,영업중,,,3,,,2022-09-30
소길리마을,제주시,애월읍,소길리,여관도도,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 소길1길 13-2,제주특별자치도 제주시 애월읍 소길리 649-1,33.4400196,126.3800578,,13,영업중,,,,,,2022-09-30
소길리마을,제주시,애월읍,소길리,에덴힐스펜션,기타일반 및 생활 숙박시설 운영업,064-799-2975,제주특별자치도 제주시 애월읍 장소로 215,제주특별자치도 제주시 애월읍 소길리 799-5,33.4335738,126.3801735,,13,영업중,,,2,,,2022-09-30
소길리마을,제주시,애월읍,소길리,소길힐하우스,기타일반 및 생활 숙박시설 운영업,064-743-7292,제주특별자치도 제주시 애월읍 넙은밧길 106,제주특별자치도 제주시 애월읍 소길리 1159-3,33.44247497,126.3734856,,13,영업중,,,3,,,2022-09-30
소길리마을,제주시,애월읍,소길리,하우스채널,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 소길남길 47,제주특별자치도 제주시 애월읍 소길리 845,33.43008932,126.377959,,13,영업중,,,,,,2022-09-30
소길리마을,제주시,애월읍,소길리,미소펜션,기타일반 및 생활 숙박시설 운영업,064-799-6760,제주특별자치도 제주시 애월읍 장소로 277,제주특별자치도 제주시 애월읍 소길리 894-4,33.42784647,126.3806336,,13,영업중,0,0,16,0,16,2022-09-30
소길리마을,제주시,애월읍,소길리,소길산방,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 장소로 257,제주특별자치도 제주시 애월읍 소길리 884,33.42968042,126.3804754,,13,영업중,,,,,,2022-09-30
소길리마을,제주시,애월읍,소길리,아무렴 제주,기타일반 및 생활 숙박시설 운영업,0507-1328-0591,제주특별자치도 제주시 애월읍 장소로 147-22,제주특별자치도 제주시 애월읍 소길리 459-12,33.43893502,126.3835901,,13,영업중,,,2,,,2022-09-30
소길리마을,제주시,애월읍,소길리,소길리 숲속산장 민박,민박업,0507-1416-5958,제주특별자치도 제주시 애월읍 소길남길 132-1 라동,제주특별자치도 제주시 애월읍 소길리 993-1,33.4235308,126.3762774,,13,영업중,,,,,,2022-09-30
소길리마을,제주시,애월읍,소길리,소길리황토민박,민박업,0507-1326-8659,제주특별자치도 제주시 애월읍 광상로 595-29,제주특별자치도 제주시 애월읍 소길리 1076-1,33.43502669,126.3719261,,13,영업중,,,,,,2022-09-30
소길리마을,제주시,애월읍,소길리,샬롬하우스,민박업,,제주특별자치도 제주시 애월읍 유수암서길 66-1,제주특별자치도 제주시 애월읍 소길리 72-5,33.42674134,126.3909664,,13,영업중,,,1,,,2022-09-30
소길리마을,제주시,애월읍,소길리,소길숲속,민박업,,제주특별자치도 제주시 애월읍 소길남길 34-33 105동,제주특별자치도 제주시 애월읍 소길리 1052,33.43030936,126.3755461,,13,영업중,,,,,,2022-09-30
소길리마을,제주시,애월읍,소길리,무무림,민박업,,제주특별자치도 제주시 애월읍 소길남길 223,제주특별자치도 제주시 애월읍 소길리 974-58,33.41792754,126.3781049,,13,영업중,,,1,,,2022-09-30
소길리마을,제주시,애월읍,소길리,앤디앤라라홈,민박업,0507-1389-9135,제주특별자치도 제주시 애월읍 광상로 538 에이동,제주특별자치도 제주시 애월읍 소길리 1192,33.4413714,126.3763434,,13,영업중,,,1,,,2022-09-30
소길리마을,제주시,애월읍,소길리,알프스인소길stay,민박업,0507-1305-1353,제주특별자치도 제주시 애월읍 소길남길 22 .,제주특별자치도 제주시 애월읍 소길리 854-2,33.43273185,126.378131,,13,영업중,,,,,,2022-09-30
소길리마을,제주시,애월읍,소길리,소길스테이,민박업,,제주특별자치도 제주시 애월읍 장소로 147-23,제주특별자치도 제주시 애월읍 소길리 459-1,33.4391911,126.3838679,,13,영업중,,,,,,2022-09-30
소길리마을,제주시,애월읍,소길리,애월더서,민박업,,제주특별자치도 제주시 애월읍 소길남길 34-33,제주특별자치도 제주시 애월읍 소길리 1052,33.43030278,126.3751349,2020-04-13,13,영업중,,,,,,2022-09-30
소길리마을,제주시,애월읍,소길리,애월소원,민박업,,제주특별자치도 제주시 애월읍 장소로 367-11,제주특별자치도 제주시 애월읍 소길리 175-7,33.42016053,126.3824729,,13,영업중,,,,,,2022-09-30
소길리마을,제주시,애월읍,소길리,애인이네 민박,민박업,0507-1346-1478,제주특별자치도 제주시 애월읍 평화로 1982-23,제주특별자치도 제주시 애월읍 소길리 1364-49,33.39976324,126.3804809,,13,영업중,,,,,,2022-09-30
소길리마을,제주시,애월읍,소길리,올레낭,민박업,,제주특별자치도 제주시 애월읍 장소로 205,제주특별자치도 제주시 애월읍 소길리 766,33.43482828,126.3799764,,13,영업중,,,,,,2022-09-30
소길리마을,제주시,애월읍,소길리,소길동백,민박업,,제주특별자치도 제주시 애월읍 소길남길 34-14,제주특별자치도 제주시 애월읍 소길리 1049,33.43143431,126.3767102,,13,영업중,,,2,,,2022-09-30
수산리마을,제주시,애월읍,수산리,죠스네 아지트,기타일반 및 생활 숙박시설 운영업,0507-1468-8206,,제주특별자치도 제주시 애월읍 수산리 1907,33.4710548,126.383515,,2,휴업,,,,,,2022-09-30
수산리마을,제주시,애월읍,수산리,흙집휴,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 하소로 302,제주특별자치도 제주시 애월읍 수산리 1319-1,33.4557857,126.3901455,,13,영업중,,,3,,,2022-09-30
수산리마을,제주시,애월읍,수산리,별채민박,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 수산8길 6-30,제주특별자치도 제주시 애월읍 수산리 1186-31,33.4588386,126.3884972,,13,영업중,,,,,,2022-09-30
수산리마을,제주시,애월읍,수산리,고요한시선,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 수산서4길 10-41 1호,제주특별자치도 제주시 애월읍 수산리 1742,33.4668983,126.38348,,13,영업중,,,,,,2022-09-30
수산리마을,제주시,애월읍,수산리,예원비앤비,기타일반 및 생활 숙박시설 운영업,0507-1336-5537,제주특별자치도 제주시 애월읍 예원북길 27-1,제주특별자치도 제주시 애월읍 수산리 479,33.46768784,126.397105,,13,영업중,,,,,,2022-09-30
수산리마을,제주시,애월읍,수산리,안목스테이 안목5감도,기타일반 및 생활 숙박시설 운영업,0507-1365-3845,제주특별자치도 제주시 애월읍 예원북길 29,제주특별자치도 제주시 애월읍 수산리 479-1,33.46752783,126.3971088,,13,영업중,,,2,,,2022-09-30
수산리마을,제주시,애월읍,수산리,사랑방민박,기타일반 및 생활 숙박시설 운영업,0507-1379-4823,제주특별자치도 제주시 애월읍 수산서3길 13 1동,제주특별자치도 제주시 애월읍 수산리 1878-2,33.4695169,126.38429,,13,영업중,,,,,,2022-09-30
수산리마을,제주시,애월읍,수산리,제주골드민박,기타일반 및 생활 숙박시설 운영업,064-712-8805,제주특별자치도 제주시 애월읍 수산북길 18-4,제주특별자치도 제주시 애월읍 수산리 789-6,33.47131322,126.3899367,2015-04-28,13,영업중,,,,,,2022-09-30
수산리마을,제주시,애월읍,수산리,정취한가민박,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 수산서3길 8,제주특별자치도 제주시 애월읍 수산리 1870-2,33.46905589,126.3846974,,13,영업중,,,,,,2022-09-30
수산리마을,제주시,애월읍,수산리,트립레시피,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 수산북길 9 1층,제주특별자치도 제주시 애월읍 수산리 792-2,33.47160006,126.3909728,,13,영업중,,,3,,,2022-09-30
수산리마을,제주시,애월읍,수산리,하일리제주,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 수산8길 6,제주특별자치도 제주시 애월읍  수산리 1186-19,33.4575414,126.3899283,2022-01-03,13,영업중,,,,,,2022-09-30
수산리마을,제주시,애월읍,수산리,무디타제주,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 수산서3길 11-4,제주특별자치도 제주시 애월읍 수산리 1879-2,33.46934303,126.3839666,,13,영업중,,,,,,2022-09-30
수산리마을,제주시,애월읍,수산리,서후네민박,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 하소로 308-1,제주특별자치도 제주시 애월읍 수산리 1320-1,33.45513487,126.3900742,,13,영업중,,,,,,2022-09-30
수산리마을,제주시,애월읍,수산리,애월 더문,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 수산8길 6-71,제주특별자치도 제주시 애월읍 수산리 1186-5,33.45945506,126.3881051,,13,영업중,,,1,,,2022-09-30
수산리마을,제주시,애월읍,수산리,샌디애견펜션&게스트하우스,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 예원로 121,제주특별자치도 제주시 애월읍 수산리 20-1,33.45943107,126.3993323,,13,영업중,,,,,,2022-09-30
수산리마을,제주시,애월읍,수산리,영희의정원,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 예원로 76-8,제주특별자치도 제주시 애월읍 수산리 346-5,33.46276896,126.3960338,,13,영업중,,,,,,2022-09-30
수산리마을,제주시,애월읍,수산리,유화펜션,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 수산서2길 26 2122-1,제주특별자치도 제주시 애월읍 수산리  2122-1,33.46678789,126.3809726,,13,영업중,,,3,,,2022-09-30
수산리마을,제주시,애월읍,수산리,어느날의기록,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 수산서4길 10-50,제주특별자치도 제주시 애월읍 수산리 1765,33.46737266,126.3834346,,13,영업중,,,,,,2022-09-30
수산리마을,제주시,애월읍,수산리,수산에머물다,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 수산서2길 28,제주특별자치도 제주시 애월읍 수산리 2122-7,33.46672229,126.3809273,,13,영업중,,,1,,,2022-09-30
수산리마을,제주시,애월읍,수산리,제주울담,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 수산서4길 10-41,제주특별자치도 제주시 애월읍 수산리 1742,33.46694634,126.3833704,,13,영업중,,,,,,2022-09-30
수산리마을,제주시,애월읍,수산리,더쉼효소찜질 펜션,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 예원북길 9,제주특별자치도 제주시 애월읍 수산리 476-1,33.46787095,126.3949012,,13,영업중,,,,,,2022-09-30
수산리마을,제주시,애월읍,수산리,제주별꿈펜션,기타일반 및 생활 숙박시설 운영업,0507-1401-4093,제주특별자치도 제주시 애월읍 예원북길 11,제주특별자치도 제주시 애월읍 수산리 476-3,33.46776399,126.3951547,,13,영업중,,,2,,,2022-09-30
수산리마을,제주시,애월읍,수산리,좋은씨앗제주,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 애월읍 예원북길 9-1,제주특별자치도 제주시 애월읍 수산리 476-6,33.46784684,126.3950412,,13,영업중,,,3,,,2022-09-30
수산리마을,제주시,애월읍,수산리,제주무이,기타일반 및 생활 숙박시설 운영업,064-711-9651,제주특별자치도 제주시 애월읍 엄수로 148,제주특별자치도 제주시 애월읍 수산리 965-1,33.46908624,126.3880966,,13,영업중,2,0,6,0,6,2022-09-30
